"","AT2_1_C01_IL3542","AT2_1_C02_IL3541","AT2_1_C05_IL3548","AT2_1_C06_IL3544","AT2_1_C07_IL3542","AT2_1_C08_IL3541","AT2_1_C09_IL3541","AT2_1_C10_IL3548","AT2_1_C11_IL3548","AT2_1_C12_IL3544","AT2_1_C13_IL3542","AT2_1_C16_IL3545","AT2_1_C17_IL3545","AT2_1_C19_IL3542","AT2_1_C20_IL3548","AT2_1_C31_IL3541","AT2_1_C32_IL3542","AT2_1_C34_IL3545","AT2_1_C38_IL3542","AT2_1_C40_IL3545","AT2_1_C41_IL3545","AT2_1_C43_IL3541","AT2_1_C50_IL3543","AT2_1_C51_IL3544","AT2_1_C53_IL3549","AT2_1_C54_IL3547","AT2_1_C56_IL3543","AT2_1_C59_IL3546","AT2_1_C62_IL3543","AT2_1_C63_IL3544","AT2_1_C65_IL3546","AT2_1_C66_IL3547","AT2_1_C67_IL3543","AT2_1_C68_IL3544","AT2_1_C70_IL3546","AT2_1_C72_IL3547","AT2_1_C76_IL3547","AT2_1_C78_IL3546","AT2_1_C80_IL3544","AT2_1_C83_IL3547","AT2_1_C89_IL3547","AT2_1_C92_IL3544","AT2_1_C93_IL3543","AT2_1_C94_IL3547","AT2_1_C96_IL3546"
"Fbxo10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo11",0,0,0,0,0,0,3.91814767387683,0,0,0,0,0,0,6.46098332046072,0,0.255742420972529,0,0.126285694996435,0,0,0,0,0,6.15465611314582,0,0,0,3.17339611441012,4.77275663571434,0,0,0,0,0,0,6.41543418587318,3.7982683027556,0,4.37838676924201,6.6326579232137,0,0,0,0,0
"Fbxo15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo17",0,0,0,0,0,0,0,0,0,0,0,0,0,4.83850306035824,0,0,7.22302668127624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44518373686515,0,0,0,0,0,0,0,0,3.95943633110776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo21",0,0,0,0,0,0,0,0,0,0,0,0,0,0.77288223572661,0,0,0,0,0,0,0,0,0,2.19454727912938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo22",0,0,0,0,0,0,0,0,0,0,0,0,5.45438649022886,0,0,0,0,0,0,0,0,0,0,0,5.97793242367831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo25",0,1.04758026609579,0,0,0,0,0,0,0,0,0,5.66686450598168,0,0,0,0,0,0,0,0,6.50364767538827,0,0,0,0,0,0,3.02615557063137,0,0,0,0,0,0,0,3.81296022449665,4.87563264119317,0,0,0,0,0,0,0,0
"Fbxo27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo28",0,0,0,0,0,0,0,3.07433759170723,0,0,0,0,6.01768811902574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo3",0,0,0,0,0,7.41564037473894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79530915085979,0,0,0,0,0,0,0,0,0,0,4.39327203360042,0,0,0,0,0,0,0,0,0
"Fbxo30",0,5.36074000261188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42470714556415,0,0,0,0,0,0,0,0,0,0,0,0,3.48304183381994,4.69690634076162,0,0,0,0,0,0,0
"Fbxo31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo32",0,0,0,0,0,0,0,0,0,0,2.01070465913723,0,0,0,0,0,0,0.89011978745004,0,0,0,0,0,0,0,0,0.488669244658925,0,0,0,0,0,0,0,0,0,0,0,1.97371045165503,0,0,5.3346648048666,0,0,0
"Fbxo33",0,1.20626812452098,0,0,0,0,0,2.02587927302326,0,0,0,0,0,0,0,0,0,0,0,0,6.28426055849186,0,0,0,0,0,0,3.76801489742941,0,0,0,0,0,0,4.00410583282993,0,0,0,7.7800738305098,0,0,0,0,0,0
"Fbxo34",0,0.157884498080146,0,0,0,0,3.8743150036237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839637161509669,0,0,0,6.39908049519653,0,0,0,1.21478381720356,0,0,0,0,0,0,5.05756291064271,0,0
"Fbxo36",0,0,0,0,0,0,0,2.63699575866106,0,0,0,0,0,3.16565472246274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82058745538624,0,0,0,0,0,0,0,0,0,0,0,0,7.45667475025585,0,0,0
"Fbxo38",0,0,0,0,0,0,0,0,0,0,0,0,0,3.59456049234066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo4",0,4.29373096577132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18304974924806,2.88878415511442,0,0,0,0,0,0,2.55919565711003,0,0,0,0,0,0,0,0,0
"Fbxo40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo42",0,0,4.59349122087794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29977216213346,2.35774904219214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo44",0,0,0,0,0,0,0,0,0,0,0,0,4.92693876274409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31214962579803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58462583259881,0,0,0,0,0
"Fbxo46",4.00972338494923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77188557851537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo47",0,2.91889376008646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56828996650495,0,0,0,0,0,0
"Fbxo48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxo6",5.78144364970346,5.97691347822467,0,0,0,4.76596430850235,0,0,0,0,0,0,0,0,5.90562527824415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43061981095978,0,0,0,0,0,4.23511432037636,0,0,3.1240087875698,0,0,0,0,9.85886530753823,0
"Fbxo7",0,5.14788463801523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23477720271134,0,0,0,0,0,0,0,0,0
"Fbxo8",0,4.49272486189178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31745241169982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78079721512373,0,0
"Fbxo9",0,1.18758407356267,0,0,0,0,0,0,0,0,0,5.48552665306083,0,0,0,0,4.87149870067285,0,0,4.55277667129624,4.64425431866675,0,0,0,0,6.19485138970299,4.10543503839432,0,0,0,4.09285014683295,0,0,0,0,1.9523745726227,7.60145882061735,4.05656618817753,3.42188305086407,2.48833504646373,0,0,0,0,3.50114611773397
"Fbxw10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw11",0,0.973045473849521,0,0,0,0,0,0,0,0,0,0,3.86278859242008,3.53891058415613,0,0,0,0,0,2.01175681742229,0,0,0,0,0,0,4.47646593953444,0,0,0,0,0,5.33295492479909,4.3332734451641,0,0,0,0,0,0,0,0,0,0,0
"Fbxw13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw2",0,0,0,0,0,0,0,0,0,0,0,0,2.41018369137587,0,0,0,0,0,0,0,0,0,5.92425431607348,0,0,0,4.87017234741952,0,0,0,0,0,0,0,0,4.2854835993641,0,0,0,2.13729366193549,0,0,0,0,0
"Fbxw20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12322915057984,0,0
"Fbxw5",0,0,0,0,0,0,0,0,0,2.97488535358231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1258329147401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fbxw7",0,3.26407247215083,0,0,0,0,4.5738228750892,1.91383725252759,3.81301154860562,0,0,0,0,0,3.11792439300488,0,0,0,0,0,0,0,0,4.27450768129392,0,0,0,3.29315415202215,0,0,0,0,0,0,0,0,0,0,1.32806666838405,0,0.752500272374997,0,0,0,2.39557834744356
"Fbxw8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450274292553821,0,0,0,0
"Fbxw9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05481375467547,0,0,0,0,0,0,0
"Fcamr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcer1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcer1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcer2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcf1",0,2.83984876168646,0,0,0,0,0,0,0,0,0,0,0,5.1849110380141,0,0,0,0,0,0,6.72529126648203,0,0,7.84611717333673,0,0,0,4.8284437185403,0,0,0,6.48410751067366,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcgbp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcgr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68794753874021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcgr2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcgr3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcgr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcgrt",0,0,0,5.02509968685491,0,0,0,0,0,0,0,0,0,3.03862756837606,0,0,0,3.75864430027374,0,0,0,0,0,0,0,0,4.19751945525578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcho1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcho2",0,2.92975881124972,1.00465239540181,0,0,2.49100390057106,0,3.65019012349678,2.326776051853,0,0,0,0,5.92086969132926,0,0,0,6.32861928265141,0,0,0,0,0,0,0,3.39022743684069,0,0,0,0,3.09925816851713,0,0,0,3.40551591944382,1.37690712032886,0,0,0,3.90834217810901,0,4.32846310709464,0,0,0
"Fchsd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fchsd2",0,0,0,0,0,0,0,2.67627192232341,0,0,0,0,1.74572352771845,2.93684896924215,0,0,2.54017857562396,0,0,0,0,0,0,0,1.7703385520398,4.86146909198984,0,0,0,0,0,0,0,0,4.6541490815309,0,0,0,0,0,0,0,0,0,2.15619595864999
"Fcna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcnb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcrl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcrl5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcrl6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcrla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcrlb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fcrls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fdft1",0,0.491062924293772,1.88759155520721,0,7.40510741683395,4.69472421733649,0,0,0,0,0,0,0,3.57160400602931,0,0,4.17487775827082,0,0,5.11621918221638,5.88387248401721,0,0,0,0,5.85947266685194,0.82435239489754,0,7.91024696555103,0,0,0,7.33662259558015,0,0,3.25831690311126,0,0,0,7.00112666545428,4.46108321449608,0,3.68616432606136,0,8.03232128705788
"Fdps",0,3.41856777929971,6.55107914403442,4.58024198253658,0,3.71051442195428,0,0,0,0,0,0,5.32120295842352,0,0,0,0,0,0,5.20331863484287,5.03086132151599,0,0,0,0,4.0355975187264,0,4.2301722650626,0,0,0,0,7.19492425642092,0,0,2.59475872821916,0,0,3.06827182194721,6.13455364142468,0,5.55922564262121,0,0,0
"Fdx1",0,5.65765429490569,6.68969053633174,0,0,5.36008680850898,0,5.30338258245435,0,0,0,5.79482392236908,4.40064722052283,0,0,5.56247140526129,0,0,6.36863217348031,0,0,0,0,0,0,4.69305756986496,0,0,0,0,0,0,0,0,0,5.56506093953895,0,0,4.30796761351548,0,0,0,0,0,0
"Fdx1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55213418304812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fdxacb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28012117919651,0,0,0,0,0,0,0,0,0,0,0,0
"Fdxr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fech",0,0,0,0,0,0,0,0,0,0,3.32744306245973,7.01409860255343,0,0,0,0,0,0,0,0,3.92484100100415,0,0,0,2.9703714486349,2.66914018047301,0,0,0,0,2.37665156761925,0,0,0,0,0,0,0,0,0,0,3.19242617744809,0,0,0
"Fem1a",0,0.765831741240619,0,0,0,0,4.12679944498995,0,0,0,0,0,0,0,5.72965336950307,0,0,2.1384475243193,0,0,0,0,0,0,0,0,0,0.571540906307934,1.86408509054407,0.718087583960517,0,0,0,0,0,0,0,0,0,0,0,0,2.01297621750738,0,0
"Fem1b",0,4.00855859883656,0,0,0,0,0,0,0,0,0,0,3.94885311019191,0,0,0,0,0,0,0,3.44257199550507,0,0,0,0,0,0,3.3448426966819,0,0,0,0,0,0,0,6.04558712821572,0,0,3.29481775061052,0,4.57793028512111,0,4.95086496080606,0,0
"Fem1c",0,0,0,0,0,0,0,0,0,0,0,0,4.96624587322494,2.83302162244608,0,0,0,0,0,0,4.9436494480704,0,0,0,0,0,0.822738304501199,6.78864656314751,4.58669870087205,0,0,0,0,0,0,3.57862478713315,0,0,0,0,0,0,2.83654829880885,0,0
"Fen1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fer1l4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ferd3l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fermt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fermt2",0,2.29918603429535,8.13873768855533,4.0431869968208,0,0,0,0,0,0,0,0,6.77512957666526,3.05775870734009,0,0,0,0,0,0,0,0,0,0,0,0,1.6325660314764,5.59804952169134,0,0,0,0,0,0,0,6.59049872658121,0,0,0,5.18473652021174,0,0,7.15716500788041,0,0
"Fermt3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fert2",0,0,0,0,0,0,0,0,0,0,0,0,5.89022779112141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55371928917125,0,0,0,0,0,0,0,0,0
"Fes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fetub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fez1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fez2",0,0,0,0,0,0,0,0,0,0,0,0,6.02248100466036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fezf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fezf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ffar1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ffar2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ffar3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgd2",5.19837235234765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39363585562436,0,0,0,2.01916458393171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgd4",0,0,0,0,0,0,0,0,0,0,0,5.51416329905206,0,0,1.91692753559966,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9275741336826,0,0,0,0,0,0,1.08210985914099,0,2.18178635655418,0,0,0,0,0,0,0
"Fgd5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgd6",0,0,0,0,0,0,0,0,0,0,3.37612365239622,0,0,0,0,0,0,0,0,0,4.84656351839473,0,0,0,0,0,1.5911863081575,0.910978206119468,0,0,0,0,0,0,0,3.40584263827082,0,3.80173810156646,0,1.23599658277852,0,0,4.54519617241561,0,0
"Fgf1",0,3.33629767190304,0,0,0,0,0,4.49706941672393,0,0,0,0,0,1.77287801405505,0,6.70485813487472,5.60503497357144,0,0,0,0,0,2.62832333878306,5.65398004385243,0,3.21220823082517,3.93280765604355,0,6.36001831135118,3.55216800535333,0,0,0,0,0,3.10466542261762,0,0,0,1.31491690042831,0,0,5.3968924353121,0,0
"Fgf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgf11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgf12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
